Any,Provincia,Comarca,CDMUN,Municipi,Codi_Sector,Descripcio_Sector,Consum [kWh],Observacions
2015,BARCELONA,BAIX LLOBREGAT,08301,VILADECANS,4,CONSTRUCCIO I OBRES PUBLIQUES,640865,
2015,BARCELONA,BAIX LLOBREGAT,08301,VILADECANS,6,TERCIARI,75581678,
2015,BARCELONA,BAIX LLOBREGAT,08301,VILADECANS,7,USOS DOMESTICS,69560149,
2015,BARCELONA,ANOIA,08302,VILANOVA DEL CAMI,1,PRIMARI,56898,
2015,BARCELONA,ANOIA,08302,VILANOVA DEL CAMI,3,INDUSTRIAL,4456084,
2015,BARCELONA,ANOIA,08302,VILANOVA DEL CAMI,4,CONSTRUCCIO I OBRES PUBLIQUES,49012,
2015,BARCELONA,ANOIA,08302,VILANOVA DEL CAMI,6,TERCIARI,12103206,
2015,BARCELONA,ANOIA,08302,VILANOVA DEL CAMI,7,USOS DOMESTICS,13309802,
2015,BARCELONA,OSONA,08303,VILANOVA DE SAU,1,PRIMARI,81322,
2015,BARCELONA,OSONA,08303,VILANOVA DE SAU,4,CONSTRUCCIO I OBRES PUBLIQUES,13005,
2015,BARCELONA,OSONA,08303,VILANOVA DE SAU,6,TERCIARI,678434,
2015,BARCELONA,OSONA,08303,VILANOVA DE SAU,7,USOS DOMESTICS,436510,
2015,BARCELONA,ALT PENEDES,08304,VILOBI DEL PENEDES,1,PRIMARI,10671,
2015,BARCELONA,ALT PENEDES,08304,VILOBI DEL PENEDES,3,INDUSTRIAL,4840909,
2015,BARCELONA,ALT PENEDES,08304,VILOBI DEL PENEDES,4,CONSTRUCCIO I OBRES PUBLIQUES,25647,
2015,BARCELONA,ALT PENEDES,08304,VILOBI DEL PENEDES,6,TERCIARI,478252,
2015,BARCELONA,ALT PENEDES,08304,VILOBI DEL PENEDES,7,USOS DOMESTICS,1602734,
2015,BARCELONA,ALT PENEDES,08305,VILAFRANCA DEL PENEDES,1,PRIMARI,,Dada subjecta a secret estadístic.
2015,BARCELONA,ALT PENEDES,08305,VILAFRANCA DEL PENEDES,3,INDUSTRIAL,11478370,
2015,BARCELONA,ALT PENEDES,08305,VILAFRANCA DEL PENEDES,4,CONSTRUCCIO I OBRES PUBLIQUES,357066,
2015,BARCELONA,ALT PENEDES,08305,VILAFRANCA DEL PENEDES,6,TERCIARI,61913117,
2015,BARCELONA,ALT PENEDES,08305,VILAFRANCA DEL PENEDES,7,USOS DOMESTICS,51513985,
2015,BARCELONA,VALLES ORIENTAL,08306,VILALBA SASSERRA,3,INDUSTRIAL,10612,
2015,BARCELONA,VALLES ORIENTAL,08306,VILALBA SASSERRA,6,TERCIARI,715146,
2015,BARCELONA,VALLES ORIENTAL,08306,VILALBA SASSERRA,7,USOS DOMESTICS,965942,
2015,BARCELONA,GARRAF,08307,VILANOVA I LA GELTRU,1,PRIMARI,1309633,
2015,BARCELONA,GARRAF,08307,VILANOVA I LA GELTRU,3,INDUSTRIAL,104478450,
2015,BARCELONA,GARRAF,08307,VILANOVA I LA GELTRU,4,CONSTRUCCIO I OBRES PUBLIQUES,743122,
2015,BARCELONA,GARRAF,08307,VILANOVA I LA GELTRU,5,TRANSPORT,,Dada subjecta a secret estadístic.
2015,BARCELONA,GARRAF,08307,VILANOVA I LA GELTRU,6,TERCIARI,92394997,
2015,BARCELONA,GARRAF,08307,VILANOVA I LA GELTRU,7,USOS DOMESTICS,85784453,
2015,BARCELONA,BERGUEDA,08308,VIVER I SERRATEIX,1,PRIMARI,165890,
2015,BARCELONA,BERGUEDA,08308,VIVER I SERRATEIX,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2015,BARCELONA,BERGUEDA,08308,VIVER I SERRATEIX,4,CONSTRUCCIO I OBRES PUBLIQUES,,Dada subjecta a secret estadístic.
2015,BARCELONA,BERGUEDA,08308,VIVER I SERRATEIX,6,TERCIARI,237737,
2015,BARCELONA,BERGUEDA,08308,VIVER I SERRATEIX,7,USOS DOMESTICS,413039,
2015,BARCELONA,OSONA,08901,RUPIT I PRUIT,1,PRIMARI,289907,
2015,BARCELONA,OSONA,08901,RUPIT I PRUIT,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2015,BARCELONA,OSONA,08901,RUPIT I PRUIT,4,CONSTRUCCIO I OBRES PUBLIQUES,38914,
2015,BARCELONA,OSONA,08901,RUPIT I PRUIT,6,TERCIARI,644525,
2015,BARCELONA,OSONA,08901,RUPIT I PRUIT,7,USOS DOMESTICS,576954,
2015,BARCELONA,VALLES ORIENTAL,08902,VILANOVA DEL VALLES,1,PRIMARI,108351,
2015,BARCELONA,VALLES ORIENTAL,08902,VILANOVA DEL VALLES,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2015,BARCELONA,VALLES ORIENTAL,08902,VILANOVA DEL VALLES,4,CONSTRUCCIO I OBRES PUBLIQUES,92469,
2015,BARCELONA,VALLES ORIENTAL,08902,VILANOVA DEL VALLES,6,TERCIARI,6727174,
2015,BARCELONA,VALLES ORIENTAL,08902,VILANOVA DEL VALLES,7,USOS DOMESTICS,7838408,
2015,BARCELONA,BERGUEDA,08903,SANT JULIA DE CERDANYOLA,1,PRIMARI,,Dada subjecta a secret estadístic.
2015,BARCELONA,BERGUEDA,08903,SANT JULIA DE CERDANYOLA,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2015,BARCELONA,BERGUEDA,08903,SANT JULIA DE CERDANYOLA,4,CONSTRUCCIO I OBRES PUBLIQUES,,Dada subjecta a secret estadístic.
2015,BARCELONA,BERGUEDA,08903,SANT JULIA DE CERDANYOLA,6,TERCIARI,151438,
2015,BARCELONA,BERGUEDA,08903,SANT JULIA DE CERDANYOLA,7,USOS DOMESTICS,455114,
2015,BARCELONA,VALLES OCCIDENTAL,08904,BADIA DEL VALLES,3,INDUSTRIAL,116602,
2015,BARCELONA,VALLES OCCIDENTAL,08904,BADIA DEL VALLES,6,TERCIARI,6420890,
2015,BARCELONA,VALLES OCCIDENTAL,08904,BADIA DEL VALLES,7,USOS DOMESTICS,12947714,
2015,BARCELONA,BAIX LLOBREGAT,08905,"PALMA DE CERVELLO, LA",3,INDUSTRIAL,2143448,
2015,BARCELONA,BAIX LLOBREGAT,08905,"PALMA DE CERVELLO, LA",4,CONSTRUCCIO I OBRES PUBLIQUES,,Dada subjecta a secret estadístic.
2015,BARCELONA,BAIX LLOBREGAT,08905,"PALMA DE CERVELLO, LA",6,TERCIARI,2381362,
2015,BARCELONA,BAIX LLOBREGAT,08905,"PALMA DE CERVELLO, LA",7,USOS DOMESTICS,4956005,
2015,GIRONA,ALT EMPORDA,17001,AGULLANA,1,PRIMARI,18899,
2015,GIRONA,ALT EMPORDA,17001,AGULLANA,3,INDUSTRIAL,183695,
2015,GIRONA,ALT EMPORDA,17001,AGULLANA,4,CONSTRUCCIO I OBRES PUBLIQUES,8329,
2015,GIRONA,ALT EMPORDA,17001,AGULLANA,6,TERCIARI,879295,
2015,GIRONA,ALT EMPORDA,17001,AGULLANA,7,USOS DOMESTICS,1434925,
2015,GIRONA,GIRONES,17002,AIGUAVIVA,1,PRIMARI,594672,
2015,GIRONA,GIRONES,17002,AIGUAVIVA,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2015,GIRONA,GIRONES,17002,AIGUAVIVA,4,CONSTRUCCIO I OBRES PUBLIQUES,27620,
2015,GIRONA,GIRONES,17002,AIGUAVIVA,6,TERCIARI,3715455,
2015,GIRONA,GIRONES,17002,AIGUAVIVA,7,USOS DOMESTICS,1611985,
2015,GIRONA,ALT EMPORDA,17003,ALBANYA,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2015,GIRONA,ALT EMPORDA,17003,ALBANYA,6,TERCIARI,490895,
2015,GIRONA,ALT EMPORDA,17003,ALBANYA,7,USOS DOMESTICS,160593,
2015,GIRONA,BAIX EMPORDA,17004,ALBONS,1,PRIMARI,16549,
2015,GIRONA,BAIX EMPORDA,17004,ALBONS,3,INDUSTRIAL,15374,
2015,GIRONA,BAIX EMPORDA,17004,ALBONS,4,CONSTRUCCIO I OBRES PUBLIQUES,6275,
2015,GIRONA,BAIX EMPORDA,17004,ALBONS,6,TERCIARI,1889139,
2015,GIRONA,BAIX EMPORDA,17004,ALBONS,7,USOS DOMESTICS,1783844,
2015,GIRONA,ALT EMPORDA,17005,"FAR D'EMPORDA, EL",1,PRIMARI,108091,
2015,GIRONA,ALT EMPORDA,17005,"FAR D'EMPORDA, EL",3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2015,GIRONA,ALT EMPORDA,17005,"FAR D'EMPORDA, EL",4,CONSTRUCCIO I OBRES PUBLIQUES,54712,
2015,GIRONA,ALT EMPORDA,17005,"FAR D'EMPORDA, EL",6,TERCIARI,545139,
2015,GIRONA,ALT EMPORDA,17005,"FAR D'EMPORDA, EL",7,USOS DOMESTICS,793976,
2015,GIRONA,CERDANYA,17006,ALP,1,PRIMARI,,Dada subjecta a secret estadístic.
2015,GIRONA,CERDANYA,17006,ALP,3,INDUSTRIAL,87981,
2015,GIRONA,CERDANYA,17006,ALP,4,CONSTRUCCIO I OBRES PUBLIQUES,77685,
2015,GIRONA,CERDANYA,17006,ALP,5,TRANSPORT,,Dada subjecta a secret estadístic.
2015,GIRONA,CERDANYA,17006,ALP,6,TERCIARI,16945619,
2015,GIRONA,CERDANYA,17006,ALP,7,USOS DOMESTICS,6547238,
2015,GIRONA,SELVA,17007,AMER,1,PRIMARI,178173,
2015,GIRONA,SELVA,17007,AMER,3,INDUSTRIAL,19130317,
2015,GIRONA,SELVA,17007,AMER,4,CONSTRUCCIO I OBRES PUBLIQUES,110029,
2015,GIRONA,SELVA,17007,AMER,6,TERCIARI,1800385,
2015,GIRONA,SELVA,17007,AMER,7,USOS DOMESTICS,4320324,
2015,GIRONA,SELVA,17008,ANGLES,1,PRIMARI,,Dada subjecta a secret estadístic.
2015,GIRONA,SELVA,17008,ANGLES,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2015,GIRONA,SELVA,17008,ANGLES,4,CONSTRUCCIO I OBRES PUBLIQUES,27868,
2015,GIRONA,SELVA,17008,ANGLES,6,TERCIARI,4231844,
2015,GIRONA,SELVA,17008,ANGLES,7,USOS DOMESTICS,7272057,
2015,GIRONA,SELVA,17009,ARBUCIES,1,PRIMARI,57939,
2015,GIRONA,SELVA,17009,ARBUCIES,3,INDUSTRIAL,27765373,
2015,GIRONA,SELVA,17009,ARBUCIES,4,CONSTRUCCIO I OBRES PUBLIQUES,252412,
2015,GIRONA,SELVA,17009,ARBUCIES,6,TERCIARI,6942604,
2015,GIRONA,SELVA,17009,ARBUCIES,7,USOS DOMESTICS,8286349,
2015,GIRONA,GARROTXA,17010,ARGELAGUER,1,PRIMARI,146552,
2015,GIRONA,GARROTXA,17010,ARGELAGUER,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2015,GIRONA,GARROTXA,17010,ARGELAGUER,4,CONSTRUCCIO I OBRES PUBLIQUES,,Dada subjecta a secret estadístic.
2015,GIRONA,GARROTXA,17010,ARGELAGUER,6,TERCIARI,4101383,
2015,GIRONA,GARROTXA,17010,ARGELAGUER,7,USOS DOMESTICS,518056,
2015,GIRONA,ALT EMPORDA,17011,"ARMENTERA, L'",1,PRIMARI,44174,
2015,GIRONA,ALT EMPORDA,17011,"ARMENTERA, L'",3,INDUSTRIAL,113018,
2015,GIRONA,ALT EMPORDA,17011,"ARMENTERA, L'",4,CONSTRUCCIO I OBRES PUBLIQUES,23632,
2015,GIRONA,ALT EMPORDA,17011,"ARMENTERA, L'",6,TERCIARI,1141985,
2015,GIRONA,ALT EMPORDA,17011,"ARMENTERA, L'",7,USOS DOMESTICS,1808416,
2015,GIRONA,ALT EMPORDA,17012,AVINYONET DE PUIGVENTOS,1,PRIMARI,11640,
2015,GIRONA,ALT EMPORDA,17012,AVINYONET DE PUIGVENTOS,3,INDUSTRIAL,23871,
2015,GIRONA,ALT EMPORDA,17012,AVINYONET DE PUIGVENTOS,4,CONSTRUCCIO I OBRES PUBLIQUES,,Dada subjecta a secret estadístic.
2015,GIRONA,ALT EMPORDA,17012,AVINYONET DE PUIGVENTOS,6,TERCIARI,821973,
2015,GIRONA,ALT EMPORDA,17012,AVINYONET DE PUIGVENTOS,7,USOS DOMESTICS,2705229,
2015,GIRONA,BAIX EMPORDA,17013,BEGUR,1,PRIMARI,,Dada subjecta a secret estadístic.
2015,GIRONA,BAIX EMPORDA,17013,BEGUR,3,INDUSTRIAL,5391626,
2015,GIRONA,BAIX EMPORDA,17013,BEGUR,4,CONSTRUCCIO I OBRES PUBLIQUES,282586,
2015,GIRONA,BAIX EMPORDA,17013,BEGUR,6,TERCIARI,9335817,
2015,GIRONA,BAIX EMPORDA,17013,BEGUR,7,USOS DOMESTICS,17144749,
2015,GIRONA,ALT EMPORDA,17014,"VAJOL, LA",1,PRIMARI,,Dada subjecta a secret estadístic.
2015,GIRONA,ALT EMPORDA,17014,"VAJOL, LA",6,TERCIARI,130012,
2015,GIRONA,ALT EMPORDA,17014,"VAJOL, LA",7,USOS DOMESTICS,154582,
2015,GIRONA,PLA DE L'ESTANY,17015,BANYOLES,1,PRIMARI,142820,
2015,GIRONA,PLA DE L'ESTANY,17015,BANYOLES,3,INDUSTRIAL,35004447,Inclou el consum del sector energètic.
2015,GIRONA,PLA DE L'ESTANY,17015,BANYOLES,4,CONSTRUCCIO I OBRES PUBLIQUES,612971,
2015,GIRONA,PLA DE L'ESTANY,17015,BANYOLES,6,TERCIARI,24518598,
2015,GIRONA,PLA DE L'ESTANY,17015,BANYOLES,7,USOS DOMESTICS,23755096,
2015,GIRONA,ALT EMPORDA,17016,BASCARA,1,PRIMARI,60520,
2015,GIRONA,ALT EMPORDA,17016,BASCARA,3,INDUSTRIAL,91952,
2015,GIRONA,ALT EMPORDA,17016,BASCARA,4,CONSTRUCCIO I OBRES PUBLIQUES,45616,
2015,GIRONA,ALT EMPORDA,17016,BASCARA,6,TERCIARI,1205143,
2015,GIRONA,ALT EMPORDA,17016,BASCARA,7,USOS DOMESTICS,1970990,
2015,GIRONA,BAIX EMPORDA,17018,BELLCAIRE D'EMPORDA,1,PRIMARI,,Dada subjecta a secret estadístic.
2015,GIRONA,BAIX EMPORDA,17018,BELLCAIRE D'EMPORDA,3,INDUSTRIAL,116275,
2015,GIRONA,BAIX EMPORDA,17018,BELLCAIRE D'EMPORDA,4,CONSTRUCCIO I OBRES PUBLIQUES,,Dada subjecta a secret estadístic.
2015,GIRONA,BAIX EMPORDA,17018,BELLCAIRE D'EMPORDA,6,TERCIARI,851851,
2015,GIRONA,BAIX EMPORDA,17018,BELLCAIRE D'EMPORDA,7,USOS DOMESTICS,1226580,
2015,GIRONA,GARROTXA,17019,BESALU,1,PRIMARI,29305,
2015,GIRONA,GARROTXA,17019,BESALU,3,INDUSTRIAL,16032332,
2015,GIRONA,GARROTXA,17019,BESALU,4,CONSTRUCCIO I OBRES PUBLIQUES,25820,
2015,GIRONA,GARROTXA,17019,BESALU,6,TERCIARI,3824841,
2015,GIRONA,GARROTXA,17019,BESALU,7,USOS DOMESTICS,3174957,
2015,GIRONA,GIRONES,17020,BESCANO,1,PRIMARI,233627,
2015,GIRONA,GIRONES,17020,BESCANO,3,INDUSTRIAL,861725,
2015,GIRONA,GIRONES,17020,BESCANO,4,CONSTRUCCIO I OBRES PUBLIQUES,78945,
2015,GIRONA,GIRONES,17020,BESCANO,6,TERCIARI,7160637,
2015,GIRONA,GIRONES,17020,BESCANO,7,USOS DOMESTICS,7288921,
2015,GIRONA,GARROTXA,17021,BEUDA,1,PRIMARI,242551,
2015,GIRONA,GARROTXA,17021,BEUDA,3,INDUSTRIAL,,Dada subjecta a secret estadístic. Inclou el comsum del sector energètic.
2015,GIRONA,GARROTXA,17021,BEUDA,6,TERCIARI,226594,
2015,GIRONA,GARROTXA,17021,BEUDA,7,USOS DOMESTICS,324394,
2015,GIRONA,BAIX EMPORDA,17022,"BISBAL D'EMPORDA, LA",1,PRIMARI,62782,
2015,GIRONA,BAIX EMPORDA,17022,"BISBAL D'EMPORDA, LA",3,INDUSTRIAL,1196135,
2015,GIRONA,BAIX EMPORDA,17022,"BISBAL D'EMPORDA, LA",4,CONSTRUCCIO I OBRES PUBLIQUES,122952,
2015,GIRONA,BAIX EMPORDA,17022,"BISBAL D'EMPORDA, LA",6,TERCIARI,13268537,
2015,GIRONA,BAIX EMPORDA,17022,"BISBAL D'EMPORDA, LA",7,USOS DOMESTICS,12718567,
2015,GIRONA,SELVA,17023,BLANES,1,PRIMARI,7063,
2015,GIRONA,SELVA,17023,BLANES,3,INDUSTRIAL,38641428,
2015,GIRONA,SELVA,17023,BLANES,4,CONSTRUCCIO I OBRES PUBLIQUES,159651,
2015,GIRONA,SELVA,17023,BLANES,5,TRANSPORT,,Dada subjecta a secret estadístic.
2015,GIRONA,SELVA,17023,BLANES,6,TERCIARI,88430092,
2015,GIRONA,SELVA,17023,BLANES,7,USOS DOMESTICS,54414966,
2015,GIRONA,CERDANYA,17024,BOLVIR,1,PRIMARI,60880,
2015,GIRONA,CERDANYA,17024,BOLVIR,3,INDUSTRIAL,34673,
2015,GIRONA,CERDANYA,17024,BOLVIR,4,CONSTRUCCIO I OBRES PUBLIQUES,45048,
2015,GIRONA,CERDANYA,17024,BOLVIR,6,TERCIARI,1376032,
2015,GIRONA,CERDANYA,17024,BOLVIR,7,USOS DOMESTICS,4151850,
2015,GIRONA,GIRONES,17025,BORDILS,1,PRIMARI,,Dada subjecta a secret estadístic.
2015,GIRONA,GIRONES,17025,BORDILS,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2015,GIRONA,GIRONES,17025,BORDILS,4,CONSTRUCCIO I OBRES PUBLIQUES,15728,
2015,GIRONA,GIRONES,17025,BORDILS,6,TERCIARI,571471,
2015,GIRONA,GIRONES,17025,BORDILS,7,USOS DOMESTICS,2876540,
2015,GIRONA,ALT EMPORDA,17026,BORRASSA,1,PRIMARI,263179,
2015,GIRONA,ALT EMPORDA,17026,BORRASSA,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2015,GIRONA,ALT EMPORDA,17026,BORRASSA,4,CONSTRUCCIO I OBRES PUBLIQUES,,Dada subjecta a secret estadístic.
2015,GIRONA,ALT EMPORDA,17026,BORRASSA,6,TERCIARI,862206,
2015,GIRONA,ALT EMPORDA,17026,BORRASSA,7,USOS DOMESTICS,1088231,
2015,GIRONA,SELVA,17027,BREDA,3,INDUSTRIAL,1844614,
2015,GIRONA,SELVA,17027,BREDA,4,CONSTRUCCIO I OBRES PUBLIQUES,,Dada subjecta a secret estadístic.
2015,GIRONA,SELVA,17027,BREDA,6,TERCIARI,3505130,
2015,GIRONA,SELVA,17027,BREDA,7,USOS DOMESTICS,4785803,
2015,GIRONA,SELVA,17028,BRUNYOLA I SANT MARTI SAPRESA,1,PRIMARI,64974,
2015,GIRONA,SELVA,17028,BRUNYOLA I SANT MARTI SAPRESA,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2015,GIRONA,SELVA,17028,BRUNYOLA I SANT MARTI SAPRESA,4,CONSTRUCCIO I OBRES PUBLIQUES,,Dada subjecta a secret estadístic.
2015,GIRONA,SELVA,17028,BRUNYOLA I SANT MARTI SAPRESA,6,TERCIARI,818931,
2015,GIRONA,SELVA,17028,BRUNYOLA I SANT MARTI SAPRESA,7,USOS DOMESTICS,705050,
2015,GIRONA,ALT EMPORDA,17029,BOADELLA I LES ESCAULES,1,PRIMARI,46087,
2015,GIRONA,ALT EMPORDA,17029,BOADELLA I LES ESCAULES,3,INDUSTRIAL,10247,
2015,GIRONA,ALT EMPORDA,17029,BOADELLA I LES ESCAULES,4,CONSTRUCCIO I OBRES PUBLIQUES,,Dada subjecta a secret estadístic.
2015,GIRONA,ALT EMPORDA,17029,BOADELLA I LES ESCAULES,6,TERCIARI,529892,
2015,GIRONA,ALT EMPORDA,17029,BOADELLA I LES ESCAULES,7,USOS DOMESTICS,416084,
2015,GIRONA,ALT EMPORDA,17030,CABANES,1,PRIMARI,286982,
2015,GIRONA,ALT EMPORDA,17030,CABANES,3,INDUSTRIAL,365948,
2015,GIRONA,ALT EMPORDA,17030,CABANES,4,CONSTRUCCIO I OBRES PUBLIQUES,38185,
2015,GIRONA,ALT EMPORDA,17030,CABANES,6,TERCIARI,864251,
2015,GIRONA,ALT EMPORDA,17030,CABANES,7,USOS DOMESTICS,1232438,
2015,GIRONA,ALT EMPORDA,17031,CABANELLES,1,PRIMARI,230769,
2015,GIRONA,ALT EMPORDA,17031,CABANELLES,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2015,GIRONA,ALT EMPORDA,17031,CABANELLES,6,TERCIARI,476116,
2015,GIRONA,ALT EMPORDA,17031,CABANELLES,7,USOS DOMESTICS,527815,
2015,GIRONA,ALT EMPORDA,17032,CADAQUES,1,PRIMARI,,Dada subjecta a secret estadístic.
2015,GIRONA,ALT EMPORDA,17032,CADAQUES,3,INDUSTRIAL,45324,
2015,GIRONA,ALT EMPORDA,17032,CADAQUES,4,CONSTRUCCIO I OBRES PUBLIQUES,101942,
2015,GIRONA,ALT EMPORDA,17032,CADAQUES,6,TERCIARI,7217449,
2015,GIRONA,ALT EMPORDA,17032,CADAQUES,7,USOS DOMESTICS,9800779,
2015,GIRONA,SELVA,17033,CALDES DE MALAVELLA,1,PRIMARI,393281,
2015,GIRONA,SELVA,17033,CALDES DE MALAVELLA,3,INDUSTRIAL,8167417,
2015,GIRONA,SELVA,17033,CALDES DE MALAVELLA,4,CONSTRUCCIO I OBRES PUBLIQUES,334147,
2015,GIRONA,SELVA,17033,CALDES DE MALAVELLA,6,TERCIARI,16355701,
2015,GIRONA,SELVA,17033,CALDES DE MALAVELLA,7,USOS DOMESTICS,10276749,
2015,GIRONA,BAIX EMPORDA,17034,CALONGE I SANT ANTONI,1,PRIMARI,70738,
2015,GIRONA,BAIX EMPORDA,17034,CALONGE I SANT ANTONI,3,INDUSTRIAL,683438,
2015,GIRONA,BAIX EMPORDA,17034,CALONGE I SANT ANTONI,4,CONSTRUCCIO I OBRES PUBLIQUES,218953,
2015,GIRONA,BAIX EMPORDA,17034,CALONGE I SANT ANTONI,6,TERCIARI,19265873,
2015,GIRONA,BAIX EMPORDA,17034,CALONGE I SANT ANTONI,7,USOS DOMESTICS,31613524,
2015,GIRONA,PLA DE L'ESTANY,17035,CAMOS,1,PRIMARI,278626,
2015,GIRONA,PLA DE L'ESTANY,17035,CAMOS,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2015,GIRONA,PLA DE L'ESTANY,17035,CAMOS,4,CONSTRUCCIO I OBRES PUBLIQUES,73153,
2015,GIRONA,PLA DE L'ESTANY,17035,CAMOS,6,TERCIARI,176316,
2015,GIRONA,PLA DE L'ESTANY,17035,CAMOS,7,USOS DOMESTICS,1114033,
2015,GIRONA,RIPOLLES,17036,CAMPDEVANOL,1,PRIMARI,9220,
2015,GIRONA,RIPOLLES,17036,CAMPDEVANOL,3,INDUSTRIAL,8645448,
2015,GIRONA,RIPOLLES,17036,CAMPDEVANOL,4,CONSTRUCCIO I OBRES PUBLIQUES,392673,
2015,GIRONA,RIPOLLES,17036,CAMPDEVANOL,6,TERCIARI,3622137,
2015,GIRONA,RIPOLLES,17036,CAMPDEVANOL,7,USOS DOMESTICS,3877709,
2015,GIRONA,RIPOLLES,17037,CAMPELLES,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2015,GIRONA,RIPOLLES,17037,CAMPELLES,4,CONSTRUCCIO I OBRES PUBLIQUES,,Dada subjecta a secret estadístic.
2015,GIRONA,RIPOLLES,17037,CAMPELLES,6,TERCIARI,300379,
2015,GIRONA,RIPOLLES,17037,CAMPELLES,7,USOS DOMESTICS,311597,
2015,GIRONA,GIRONES,17038,CAMPLLONG,1,PRIMARI,710907,
2015,GIRONA,GIRONES,17038,CAMPLLONG,3,INDUSTRIAL,16646263,
2015,GIRONA,GIRONES,17038,CAMPLLONG,4,CONSTRUCCIO I OBRES PUBLIQUES,28960,
2015,GIRONA,GIRONES,17038,CAMPLLONG,6,TERCIARI,1239016,
2015,GIRONA,GIRONES,17038,CAMPLLONG,7,USOS DOMESTICS,958036,
2015,GIRONA,RIPOLLES,17039,CAMPRODON,1,PRIMARI,,Dada subjecta a secret estadístic.
2015,GIRONA,RIPOLLES,17039,CAMPRODON,3,INDUSTRIAL,2306651,
2015,GIRONA,RIPOLLES,17039,CAMPRODON,4,CONSTRUCCIO I OBRES PUBLIQUES,42698,
2015,GIRONA,RIPOLLES,17039,CAMPRODON,6,TERCIARI,3949104,
2015,GIRONA,RIPOLLES,17039,CAMPRODON,7,USOS DOMESTICS,4673173,
2015,GIRONA,GIRONES,17040,CANET D'ADRI,1,PRIMARI,28732,
2015,GIRONA,GIRONES,17040,CANET D'ADRI,3,INDUSTRIAL,75104,
2015,GIRONA,GIRONES,17040,CANET D'ADRI,4,CONSTRUCCIO I OBRES PUBLIQUES,13182,
2015,GIRONA,GIRONES,17040,CANET D'ADRI,6,TERCIARI,3567506,
2015,GIRONA,GIRONES,17040,CANET D'ADRI,7,USOS DOMESTICS,1361023,
2015,GIRONA,ALT EMPORDA,17041,CANTALLOPS,1,PRIMARI,227946,
2015,GIRONA,ALT EMPORDA,17041,CANTALLOPS,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2015,GIRONA,ALT EMPORDA,17041,CANTALLOPS,4,CONSTRUCCIO I OBRES PUBLIQUES,,Dada subjecta a secret estadístic.
2015,GIRONA,ALT EMPORDA,17041,CANTALLOPS,6,TERCIARI,806076,
2015,GIRONA,ALT EMPORDA,17041,CANTALLOPS,7,USOS DOMESTICS,510028,
2015,GIRONA,ALT EMPORDA,17042,CAPMANY,1,PRIMARI,22957,
2015,GIRONA,ALT EMPORDA,17042,CAPMANY,3,INDUSTRIAL,381386,
2015,GIRONA,ALT EMPORDA,17042,CAPMANY,4,CONSTRUCCIO I OBRES PUBLIQUES,,Dada subjecta a secret estadístic.
2015,GIRONA,ALT EMPORDA,17042,CAPMANY,6,TERCIARI,1598044,
2015,GIRONA,ALT EMPORDA,17042,CAPMANY,7,USOS DOMESTICS,861130,
2015,GIRONA,RIPOLLES,17043,QUERALBS,1,PRIMARI,,Dada subjecta a secret estadístic.
2015,GIRONA,RIPOLLES,17043,QUERALBS,4,CONSTRUCCIO I OBRES PUBLIQUES,,Dada subjecta a secret estadístic.
2015,GIRONA,RIPOLLES,17043,QUERALBS,5,TRANSPORT,,Dada subjecta a secret estadístic.
2015,GIRONA,RIPOLLES,17043,QUERALBS,6,TERCIARI,256783,
2015,GIRONA,RIPOLLES,17043,QUERALBS,7,USOS DOMESTICS,771214,
2015,GIRONA,GIRONES,17044,CASSA DE LA SELVA,1,PRIMARI,1279325,
2015,GIRONA,GIRONES,17044,CASSA DE LA SELVA,3,INDUSTRIAL,20184368,
2015,GIRONA,GIRONES,17044,CASSA DE LA SELVA,4,CONSTRUCCIO I OBRES PUBLIQUES,72006,
2015,GIRONA,GIRONES,17044,CASSA DE LA SELVA,6,TERCIARI,10310929,
2015,GIRONA,GIRONES,17044,CASSA DE LA SELVA,7,USOS DOMESTICS,13636860,
2015,GIRONA,GARROTXA,17046,CASTELLFOLLIT DE LA ROCA,3,INDUSTRIAL,382855,
2015,GIRONA,GARROTXA,17046,CASTELLFOLLIT DE LA ROCA,4,CONSTRUCCIO I OBRES PUBLIQUES,,Dada subjecta a secret estadístic.
2015,GIRONA,GARROTXA,17046,CASTELLFOLLIT DE LA ROCA,6,TERCIARI,1154050,
2015,GIRONA,GARROTXA,17046,CASTELLFOLLIT DE LA ROCA,7,USOS DOMESTICS,1047136,
